,Year,Date,Type,Injury,Fatal (Y/N)
3644,1961,14-Nov-61,Invalid,"Bodies of  hurricane victims bitten by shoals of sharks, post mortem scavenging",Y
3645,1961,17-Oct-61,Unprovoked,Right leg severed,N
3646,1961,09-Oct-61,Invalid,"Skeletonized, but shark involvement may have occurred after death.",Y
3647,1961,Oct-61,Boat,"No injury to occupant, canoe  bitten & overturned by shark",N
3648,1961,Oct-61,Unprovoked,"FATAL. His body washed ashore, presumed shark attack",Y
3649,1961,26-Sep-61,Provoked,Foot & lower leg abraded and lacerated when he kicked the shark PROVOKED INCIDENT,N
3650,1961,24-Sep-61,Unprovoked,"FATAL, hand severed & legs bitten  ",Y
3651,1961,24-Sep-61,Provoked,PROVOKED INCIDENT Right hand severed by hooked shark,N
3652,1961,23-Sep-61,Unprovoked,Right shoulder blade  & back lacerated,N
3653,1961,07-Sep-61,Unprovoked,"3"" cut on sole of foot",N
3654,1961,Reported 06-Sep-1961,Provoked,Left foot & right hand bitten by netted shark PROVOKED INCIDENT,N
3655,1961,06-Sep-61,Invalid,Shark involvement prior to death priunconfirmed,Y
3656,1961,20-Aug-61,Unprovoked,"Foot, leg  & groin lacerated",N
3657,1961,16-Aug-61,Unprovoked,"Right arm bitten. Left leg bitten, surgically amputated ",N
3658,1961,04-Aug-61,Unprovoked,Right hand lacerated,N
3659,1961,02-Aug-61,Unprovoked,Hand bitten,N
3660,1961,01-Aug-61,Provoked,Thigh lacerated PROVOKED INCIDENT,N
3661,1961,29-Jul-61,Provoked,Puncture wound on right shin & fingers lacerated by speared shark PROVOKED INCIDENT,N
3662,1971,16-Jul-61,Unprovoked,Left leg injured,N
3663,1961,07-Jul-61,Provoked,"No injury to occupant, hooked shark bit boat's rudder PROVOKED INCIDENT",N
3664,1961,Jul-61,Unprovoked,Foot bitten,N
3665,1961,Jul-61,Provoked,"FATAL, hooked shark pulled him into the water PROVOKED INCIDENT",Y
3666,1961,24-Jun-61,Unprovoked,"FATAL, arm severed & left side of torso removed ",Y
3667,1961,18-Jun-61,Unprovoked,Lacerations to left leg,N
3668,1961,Reported 06-Jun-1961,Boat,"No injury to diver or occupants of the boat, shark butted boat ",N
3669,1961,02-Jun-61,Unprovoked,Minor injuries to arm,N
3670,1961,01-Jun-61,Provoked,"Left thigh severely bitten, but he regained  the canoe, then shark bit canoe PROVOKED INCIDENT",N
3671,1961,21-May-61,Unprovoked,"No injury, wetsuit bitten",N
3672,1961,17-May-61,Unprovoked,Thumb & 2 fingers severed,N
3673,1961,15-May-61,Unprovoked,Middle finger of left hand & right forearm lacerated,N
3674,1961,07-May-61,Provoked,"No injury, speared shark hit speargun PROVOKED INCIDENT",N
3675,1961,30-Apr-61,Invalid,Abdomen abraded,N
3676,1961,25-Apr-61,Provoked,Speared shark bit Davy's ankle &  Pierpont's right leg  PROVOKED INCIDENT,N
3677,1961,21-Apr-61,Unprovoked,"Multiple injuries to both hands, left leg & foot",N
3678,1961,17-Apr-61,Provoked,Shark bit swimfin after diver kicked shark PROVOKED INCIDENT,N
3679,1961,16-Apr-61,Unprovoked,Thigh bitten,N
3680,1961,16-Apr-61,Provoked,Speared shark bit his foot  PROVOKED INCIDENT,N
3681,1961,14-Apr-61,Unprovoked,Tiny cuts & bruises on neck  ,N
3682,1961,09-Apr-61,Unprovoked,"FATAL, extensive abdominal wounds, died 4 days later  ",Y
3683,1961,08-Apr-61,Sea Disaster,Some of the survivors said to have been bitten by sharks,Y
3684,1961,03-Apr-61,Unprovoked,"No injury, right sleeve of wetsuit ripped, weight on belt gashed",N
3685,1961,Apr-61,Provoked,Speared shark bit his arm & seat of pants of diving suit  PROVOKED INCIDENT,N
3686,1961,30-Mar-61,Unprovoked,"Shark took his entire catch, lacerated his knee and tore his wet suit as it brushed past him",N
3687,1961,18-Mar-61,Unprovoked,"Abdomen & arm bitten. Shark, holding him by the arm, leapt 4' to 5' above the surface",N
3688,1961,14-Mar-61,Provoked,Hooked shark hauled on board bit her foot PROVOKED INCIDENT,N
3689,1961,12-Mar-61,Unprovoked,Left leg bitten  & left forearm lacerated,N
3690,1961,09-Mar-61,Unprovoked,Right elbow bitten,N
3691,1961,07-Mar-61,Provoked,Landed shark in boat bit his left leg  PROVOKED INCIDENT,N
3692,1961,Mar-61,Unprovoked,Right forearm bitten,N
3693,1961,17-Feb-61,Provoked,Thumb lacerated by captive shark PROVOKED INCIDENT,N
3694,1961,17-Feb-61,Unprovoked,"Ankle bitten by small gummy shark, minor injury",N
3695,1961,16-Feb-61,Unprovoked,FATAL,Y
3696,1961,12-Feb-61,Unprovoked,Torso bruised & abraded ,N
3697,1961,01-Feb-61,Unprovoked,"FATAL, multiple injuries to both legs, feet & left arm  ",Y
3698,1961,01-Feb-61,Unprovoked,No injury,N
3699,1961,Feb-61,Invalid,Considered a doubtful incident,N
3700,1961,25-Jan-61,Boat,"No injury to occupants, shark took a gaffed fish they were bringing aboard & hit their boat",N
3701,1961,22-Jan-61,Unprovoked,Left thigh bitten ,N
3702,1961,15-Jan-61,Provoked,Right calf  bitten by lassoed shark on deck of surf ski PROVOKED INCIDENT,N
3703,1961,06-Jan-61,Unprovoked,"Right foot, leg and hand bitten",N
3704,1961,06-Jan-61,Sea Disaster,"3 were lost, 3 survived",Y
3705,1961,06-Jan-61,Provoked,Finger bitten by hooked shark PROVOKED INCIDENT,N
3706,1961,05-Jan-61,Unprovoked,Leg bitten ,N
3707,1961,03-Jan-61,Unprovoked,"Lower left leg bitten, abrasions on back of right leg",N
3708,1961,03-Jan-61,Invalid,Human remains (patella & remnants of black swim suit) found in shark,Y
3709,1961,Reported 02-Jan-1961,Boat,"No injury to occupants, shark struck boat",N
3710,1961,1961,Boat,"No injury to occupant, shark took hooked fish then bit stern of boat",N
3711,1961,01-Jan-61,Unprovoked,Leg bitten,N
3712,1961,1961,Unprovoked,Arm injured,N
3713,1961,1961,Unprovoked,FATAL,Y
3714,1961,1961,Sea Disaster,3 of the 4 passengers killed by sharks,Y
3715,1960,27-Dec-60,Unprovoked,"FATAL  Shark seen attacking Riley, body recovered off Nanakuli",Y
3716,1960,27-Dec-60,Unprovoked,"Shark brushed past, minor injuries if any",N
3717,1960,24-Dec-60,Unprovoked,"FATAL, legs severed ",Y
3718,1960,20-Dec-60,Unprovoked,Left thigh lacerated,N
3719,1960,01-Dec-60,Unprovoked,Bitten & survived,N
3720,1960,27-Nov-60,Unprovoked,Right shoulder lacerated,N
3721,1960,22-Nov-60,Invalid,"FATAL, probable drowning & post mortem scavenging",Y
3722,1960,11-Nov-60,Provoked,"Shark knocked him off surf-ski, he inhaled water & had to be resuscitated PROVOKED INCIDENT",N
3723,1960,06-Nov-60,Unprovoked,Scratches on right upper arm,N
3724,1960,Nov-60,Boat,"No injury to occupants, shark bit 45 cm hole in hull",N
3725,1960,Nov-60,Provoked,Left wrist bitten by netted shark placed in bottom of dinghy PROVOKED INCIDENT,N
3726,1960,Nov-60,Unprovoked,"FATAL, severely bitten genitals & thighs ",Y
3727,1960,25-Oct-60,Sea Disaster,"No injury, shark hit his foot & circled",N
3728,1960,24-Oct-60,Boat,"No injury to occupants, shark rammed & bit  boat",N
3729,1960,01-Oct-60,Invalid,"Swept off rocks & presumed to have drowned, shark seen in area",N
3730,1960,Oct-60,Unprovoked,Injuries to leg & foot,N
3731,1960,Oct-60,Sea Disaster,"Sharks attacked sailors in the water, several survivors picked up",Y
3732,1960,Oct-60,Invalid,"Apparently went missing while diving. Helicopter searching for him spotted school of sharks attacking a ""white object"" 15' below the surface",Y
3733,1960,Oct-60,Boat,"Shark rammed boat, breaching its hull",N
3734,1960,Oct-60,Invalid,"No injury, shark made threat display",N
3735,1960,24-Sep-60,Provoked,"Multiple superficial lacerations of leg, arm & hand PROVOKED INCIDENT",N
3736,1960,22-Sep-60,Sea Disaster,One body sighted but not recovered due to shark activity,N
3737,1960,18-Sep-60,Boat,"No injury to occupants, toothmarks on bottom & side of dinghy",N
3738,1960,02-Sep-60,Invalid,"No injury, shark made a threat display",N
3739,1960,01-Sep-60,Invalid,"No injury, shark made a threat display",N
3740,1960,30-Aug-60,Unprovoked,Right leg severely lacerated,N
3741,1960,29-Aug-60,Sea Disaster,All 63 on board perished when the aircraft hit the water. Sharks hampered retrieval of bodies,Y
3742,1960,25-Aug-60,Invalid,"Partial human remains spotted by helicopter, shark involvement, if any, may have been post-mortum",Y
3743,1960,24-Aug-60,Unprovoked,Superficial laceration of left arm,N
3744,1960,Reported 22-Aug-1960,Unprovoked,Lost left arm,N
3745,1960,22-Aug-60,Unprovoked,Knee ripped to bone,N
3746,1960,21-Aug-60,Unprovoked,"Lower right leg bitten, surgically amputated 10 days later",N
3747,1960,14-Aug-60,Invalid,1  survivor,N
3748,1960,10-Aug-60,Provoked,Right hand bitten by hooked shark PROVOKED INCIDENT,N
3749,1960,04-Aug-60,Provoked,Arm lacerated elbow to wrist PROVOKED INCIDENT,N
3750,1960,04-Aug-60,Unprovoked,Hand lacerated,N
3751,1960,Aug-60,Unprovoked,FATAL,Y
3752,1960,27-Jul-60,Unprovoked,"Arm severed, torso severely  lacerated",N
3753,1960,05-Jul-60,Unprovoked,Leg bitten,N
3754,1960,03-Jul-60,Provoked,Right arm bitten  PROVOKED INCIDENT,N
3755,1960,02-Jul-60,Unprovoked,Right buttock slashed,N
3756,1960,29-Jun-60,Provoked,"Lacerations to calf, wrist & thumb by hooked shark. PROVOKED INCIDENT",N
3757,1960,27-Jun-60,Provoked,Harpooned shark bit boat PROVOKED INCIDENT,N
3758,1960,27-Jun-60,Provoked,Right arm bitten by shark taken onboard in net PROVOKED INCIDENT,N
3759,1960,24-Jun-60,Unprovoked,"No injury, shark harrassed diver & attempted to bite his swimfins",N
3760,1960,07-Jun-60,Invalid,"Legs & arms bitten, coroner unable to determine if injuries occurred before death.",N
3761,1960,05-Jun-60,Unprovoked,"FATAL, body not recovered",Y
3762,1960,04-Jun-60,Unprovoked,Lower left leg & foot bitten,N
3763,1960,29-May-60,Unprovoked,Face lacerated,N
3764,1960,24-May-60,Unprovoked,Foot bitten,N
3765,1960,19-May-60,Unprovoked,"Left leg bitten, surgically amputated below the knee",N
3766,1960,16-May-60,Provoked,"No injury, harpooned shark bit hull, leaving tooth fragments. PROVOKED INCIDENT",N
3767,1960,01-May-60,Unprovoked,FATAL,Y
3768,1960,30-Apr-60,Unprovoked,Multiple major injuries,N
3769,1960,24-Apr-60,Unprovoked,Foot & swim fin bitten ,N
3770,1960,22-Apr-60,Provoked,4 fingers of left hand were lacerated by shark he had shot in the head PROVOKED INCIDENT,N
3771,1960,Reported 20-Apr-1960,Provoked,Gaffed shark bit his ankle PROVOKED INCIDENT,N
3772,1960,14-Apr-60,Invalid,"No injury, shark bumped raft",N
3773,1960,12-Apr-60,Unprovoked,Right arm & side bruised,N
3774,1960,10-Apr-60,Provoked,"Bruises & minor injuries from reef, not the shark PROVOKED INCIDENT",N
3775,1960,03-Apr-60,Unprovoked,Minor cuts & bruises on face & neck,N
3776,1960,03-Apr-60,Unprovoked,Minor injuries to hand,N
3777,1960,01-Apr-60,Provoked,Hooked shark bit stern  PROVOKED INCIDENT,N
3778,1960,Apr-60,Unprovoked,"FATAL, legs bitten ",Y
3779,1960,Apr-60,Provoked,"FATAL, due to drowning PROVOKED INCIDENT",Y
3780,1960,Apr-60,Boat,Shark rammed boat & bit transom,N
3781,1960,31-Mar-60,Unprovoked,"Ankle bitten, hand injured while striking shark",N
3782,1960,28-Mar-60,Unprovoked,Thigh bitten,N
3783,1960,29-Feb-60,Unprovoked,"No injury, Robertson knocked over & Hasler brushed by a shark",N
3784,1960,27-Feb-60,Unprovoked,"No injury, leg bumped by shark's tail",N
3785,1960,27-Feb-60,Invalid,Left forearm lacerated,N
3786,1960,24-Feb-60,Provoked,Calf bitten by shark caught in net PROVOKED INCIDENT,N
3787,1960,19-Feb-60,Unprovoked,"FATAL, legs bitten ",Y
3788,1960,10-Feb-60,Provoked,No injury to occupants. Hooked shark rammed boat  PROVOKED INCIDENT,N
3789,1960,07-Feb-60,Provoked,"No injury, speared shark towed Gilles 200 yards & tore hole in diving suit, and hit Dowswell's back with its tail PROVOKED INCIDENT",N
3790,1960,03-Feb-60,Invalid,"Of crew of 4, only 1 person survived (broken legs but no shark bites). Within 20 minutes of his rescue large sharks were in area. No remains of other 3 crew recovered, and shark involvement in their deaths is questionable. ",Y
3791,1960,30-Jan-60,Unprovoked,"Lower left leg bitten, surgically amputated",N
3792,1960,26-Jan-60,Sea Disaster,"As searchers approached wreckage, sharks circled one canoe & seized oar from another.",N
3793,1960,21-Jan-60,Boat,"No injury to occupants, shark lifted boat",N
3794,1960,16-Jan-60,Unprovoked,"FATAL, right leg severed above knee, surgically amputated but died 9 days later ",Y
3795,1960,13-Jan-60,Provoked,Upper leg bitten PROVOKED INCIDENT,N
3796,1960,07-Jan-60,Boat,"No injury to occupant, shark rammed boat",N
3797,1960,01-Jan-60,Provoked,Left leg bitten by shark that escaped net  PROVOKED INCIDENT,N
3798,1960,1960,Unprovoked,Survived,N
3799,1960,1960,Unprovoked,Toe bitten,N
3800,1960,Early summer 1960,Invalid,"Questionable. Recovered flight gear was ""completely shredded by sharks"" but pilot may have died when plane hit the water,",N
3801,1960,Late 1960s,Unprovoked,No injury,N
3802,1960,1960s,Unprovoked,"No injury, beat off shark with his collecting net",N
3803,1960,1960-1961,Unprovoked,"Right arm abraded, circular piece of tissue removed from left calf",N
3804,1960,1960,Unprovoked,"FATAL, foot severed, hip bitten",Y
3805,1960,1960,Unprovoked,Slight lacerations to leg,N
3806,1960,Ca. 1960,Unprovoked,FATAL,Y
3807,1960,Ca. 1960,Unprovoked,"Heel lacerated, hand lacerated & abraded",N
3808,1959,29-Dec-59,Boat,No injury to occupants,N
3809,1959,28-Dec-59,Boat,No injury to occupants,N
3810,1959,26-Dec-59,Unprovoked,"FATAL, right leg severed",Y
3811,1959,19-Dec-59,Unprovoked,FATAL,Y
3812,1959,19-Dec-59,Sea Disaster,"65 people survived, 27 perished. Several people were bitten & one man lost his leg to a shark.",Y
3813,1959,11-Dec-59,Provoked,"Smith hit by tail of shark, Walker sustained cuts on his  wrist PROVOKED INCIDENT",N
3814,1959,07-Dec-59,Invalid,"No injury, shark made threat display, one diver shot shark in jaw, then they killed shark with knives  ",N
3815,1959,03-Dec-59,Boat,"No injury to occupant, shark sank dinghy",N
3816,1959,Dec-59,Sea Disaster,FATAL,Y
3817,1959,29-Nov-59,Unprovoked,"Thighs bitten, right hand lacerated",N
3818,1959,28-Nov-59,Unprovoked,Right foot lacerated,N
3819,1959,22-Nov-59,Unprovoked,"Lower left leg bittten, hand abraded",N
3820,1959,16-Nov-59,Invalid,Body recovery efforts were hampered by large sharks but sharks did not cause the deaths. ,Y
3821,1959,15-Nov-59,Boat,R. Roberts' leg was bruised when shark leapt into boat,N
3822,1959,Reported 12-Nov-1959,Provoked,"No injury to occupant, hull bitten PROVOKED INCIDENT",N
3823,1959,10-Nov-59,Unprovoked,Forearm bitten,N
3824,1959,09-Nov-59,Provoked,"No injury. Diver shot shark, then shark tore legs of his rubber suit, water poured in & swept out to sea by strong rip current PROVOKED INCIDENT",N
3825,1959,01-Nov-59,Provoked,Both hands bitten while helping companion land speared shark PROVOKED INCIDENT,N
3826,1959,07-Oct-59,Unprovoked,"FATAL, died in Lourenco Marques Hospital",Y
3827,1959,05-Oct-59,Unprovoked,Thigh bitten,N
3828,1959,04-Oct-59,Unprovoked,"Ankle twisted, swim fin bitten",N
3829,1959,02-Oct-59,Unprovoked,"FATAL, body not recovered",Y
3830,1959,Oct-59,Unprovoked,forearm abraded,N
3831,1959,30-Sep-59,Unprovoked,"No details, survived",N
3832,1959,27-Sep-59,Invalid,"Murdered, body scavenged by sharks",Y
3833,1959,26-Sep-59,Sea Disaster,"During the night both hands and feet were bitten, rescued next day after spending 17 hours in the sea.",N
3834,1959,26-Sep-59,Boat,,UNKNOWN
3835,1959,Between 10 and 12-Sep-1959,Boat,"No injury to occupant, shark struck stern of boat",N
3836,1959,Reported 10-Sep-1959,Unprovoked,"5 fatalities, 30 injured",Y
3837,1959,02-Sep-59,Invalid,No injury,N
3838,1959,Sep-59,Unprovoked,"FATAL, leg severed, other leg lacerated ",Y
3839,1959,Reported 31-Aug-1959,Boat,No injury to occupants; shark bit rudder,N
3840,1959,30-Aug-59,Invalid,No injury,N
3841,1959,25-Aug-59,Invalid,Survived (no injury?),N
3842,1959,20-Aug-59,Invalid,"Navy personnel reported that his body was ""mutilated by sharks"" but it is probable that death resulted from drowning",Y
3843,1959,15-Aug-59,Invalid,No injury,N
3844,1959,15-Aug-59,Unprovoked,"FATAL, disappeared, dive gear & clothing found with teethmarks, presumed taken by a shark  ",Y
3845,1959,14-Aug-59,Provoked,Laceration to forearm by boated shark PROVOKED INCIDENT,N
3846,1959,14-Aug-59,Sea Disaster,"10 of the 15 people perished, bodies of some who drowned  were scavenged by sharks",Y
3847,1959,13-Aug-59,Provoked,"No injury, PROVOKED INCIDENT",N
3848,1959,12-Aug-59,Provoked,Laceration to arm PROVOKED INCIDENT,N
3849,1959,11-Aug-59,Unprovoked,"FATAL, left thigh bitten",Y
3850,1959,10-Aug-59,Unprovoked,"4"" cut on left foot ",N
3851,1959,05-Aug-59,Invalid,"No injury, no attack, the shark merely circled him.",N
3852,1959,21764,Invalid,Probable drowing. Shark involvement unconfirmed,Y
3853,1959,30-Jul-59,Provoked,"No injury to occupants, shark charged boat after being shot twice with pistol and speared PROVOKED INCIDENT",N
3854,1959,28-Jul-59,Unprovoked,"14 punctures on right thigh, swim trunks torn",N
3855,1959,25-Jul-59,Unprovoked,"FATAL, right thigh bitten  ",Y
3856,1959,25-Jul-59,Boat,No injury to occupant,N
3857,1959,23-Jul-59,Boat,"No injury to occupant, shark rammed boat",N
3858,1959,23-Jul-59,Provoked,"Gietel grabbed the shark's tail, the shark lacerated his right ankle PROVOKED INCIDENT",N
3859,1959,03-Jul-59,Sea Disaster,"FATAL X 2, 8 others missing. Survivors fought off sharks & sharks seen biting 2 of the dead. The 39 survivors were rescued by the German freighter Essen",Y
3860,1959,02-Jul-59,Provoked,Arm bitten when he grabbed sharks tail  PROVOKED INCIDENT,N
3861,1959,Late Jul-1959,Boat,"No injury to occupant, shark bit propeller as Wade was refueling",N
3862,1959,Jul-59,Unprovoked,"FATAL, legs bitten ",Y
3863,1959,Reported 26-Jun-1959,Unprovoked,Leg injured,N
3864,1959,14-Jun-59,Unprovoked,FATAL,Y
3865,1959,14-Jun-59,Unprovoked,"FATAL, body not recovered",Y
3866,1959,13-Jun-59,Invalid,"Disappeared after diving in deep hole, body not recovered, presumed taken by a shark ",Y
3867,1959,30-May-59,Provoked,"No injury, diver shot shark & it bit his speargun PROVOKED INCIDENT",N
3868,1959,16-May-59,Unprovoked,Minor injuries,N
3869,1959,07-May-59,Unprovoked,"FATAL, left arm bitten, right arm partly severed, deep lacerations of left shoulder & chest ",Y
3870,1959,03-May-59,Unprovoked,Lacerated hip & hands,N
3871,1959,May-59,Unprovoked,Leg bitten,N
3872,1959,27-Apr-59,Invalid,Thigh lacerated,N
3873,1959,11-Apr-59,Unprovoked,Left hand lacerated when he tried to ward off shark,N
3874,1959,09-Apr-59,Unprovoked,Survived,N
3875,1959,09-Apr-59,Unprovoked,2 toes bitten off ,N
3876,1959,05-Apr-59,Unprovoked,Swim fin bitten,N
3877,1959,29-Mar-59,Unprovoked,"Bumped, then knee bitten",N
3878,1959,08-Mar-59,Unprovoked,"FATAL, body not recovered",Y
3879,1959,Mar-59,Boat,Boat followed shark; shark holed boat,N
3880,1959,28-Feb-59,Boat,"No injury to occupants. Shark leapt into boat, momentarily pinning Crew against the side",N
3881,1959,27-Feb-59,Unprovoked,Left arm bitten,N
3882,1959,16-Feb-59,Provoked,Arm bitten by shark that he thought was dead PROVOKED INCIDENT,N
3883,1959,02-Feb-1959 Reported,Unprovoked,"FATAL, body not recovered",Y
3884,1959,01-Feb-59,Unprovoked,Leg severed below knee,N
3885,1959,31-Jan-59,Unprovoked,Sharks tail grazed his shin,N
3886,1959,27-Jan-59,Unprovoked,Right leg & left foot lacerated,N
3887,1959,25-Jan-59,Unprovoked,Thigh bitten,N
3888,1959,17-Jan-59,Unprovoked,FATAL,Y
3889,1959,17-Jan-59,Unprovoked,Right foot & toe bitten,N
3890,1959,15-Jan-59,Unprovoked,Thigh & both wrists lacerated,N
3891,1959,12-Jan-59,Unprovoked,Left calf & right thigh bitten,N
3892,1959,02-Jan-59,Unprovoked,"Suttie's lower abdomen was bitten, Murray disappeared (presumed drowned)",Y
3893,1959,Jan-59,Unprovoked,Abrasion,N
3894,1959,Summer of 1959,Unprovoked,FATAL,Y
3895,1959,Jul- to Sep-1959,Unprovoked,"5 people killed by sharks, 30 others injured",Y
